Fusobacterium_varium,3.1993031918427413
Lactococcus_piscium,2.4465665759634634
Bacteroides_salyersiae,2.4006645126379169
Porphyromonas_levii,2.3616278149841698
Brevundimonas_vesicularis,2.2027898571485705
Abiotrophia_defectiva,2.152208326208501
Granulicatella_adiacens,2.0982272637237913
Pseudomonas_poae,1.9359674137889802
Eubacterium_contortum,1.9217230675990287
Sutterella_parvirubra,1.8600445532934267
Solibacillus_silvestris,1.7943360305528191
Actinomyces_graevenitzii,1.7206269282981566
Gemella_sanguinis,1.6937617235922748
Paenibacillus_taiwanensis,1.6880425277960043
Eubacterium_saphenum,1.6834438139209404
Streptococcus_salivarius,1.5921003175029242
Bacteroides_cellulosilyticus,1.5362092862782919
Bacteroides_oleiciplenus,1.488766847689291
Eubacterium_coprostanoligenes,1.4819732267030956
Ralstonia_pickettii,1.457324411145891
Rhizobium_radiobacter,1.3789426286258948
Hungatella_hathewayi,1.3778637425383322
Porphyromonas_catoniae,1.3773779486670981
Bacillus_butanolivorans,1.3708645188980872
Propionibacterium_acnes,1.3350791136797193
Rothia_aeria,1.3295138700499372
Bacteroides_barnesiae,1.3079278281904749
Bacteroides_caccae,1.2983573617353334
Megamonas_funiformis,1.2958342383561874
Brochothrix_thermosphacta,1.2954540943200263
Slackia_isoflavoniconvertens,1.2953439253704218
Blautia_schinkii,1.2479549766931126
Bacteroides_sartorii,1.2188560348117223
Methylobacterium_jeotgali,1.1830712602340103
Neisseria_subflava,1.1704809493838595
Eubacterium_brachy,1.0908418677866929
Prevotella_melaninogenica,1.0739583090476887
Porphyromonas_endodontalis,0.97368167742073986
Bacteroides_stercoris,0.9367672189864662
Serratia_marcescens,0.93078720481911315
Prevotella_nanceiensis,0.92104958435853201
Bacteroides_thetaiotaomicron,0.90618432151679795
Eubacterium_nodatum,0.89037684704041897
Succinatimonas_hippei,0.87803245423609844
Myroides_odoratus,0.86326334042603814
Coprobacillus_cateniformis,0.81761066097406354
Gemmiger_formicilis,0.81512161721882104
Clostridium_scindens,0.7874789896896347
Paraeggerthella_hongkongensis,0.77719521858900376
Collinsella_aerofaciens,0.73769147224805476
Unclassified,0.72441509307194907
Ruminococcus_faecis,0.69516762439590507
Raoultella_ornithinolytica,0.68887091822833146
Haemophilus_pittmaniae,0.6738002909181251
Eubacterium_siraeum,0.58891456714184742
Sphingomonas_hankookensis,0.56613149872565494
Luteibacter_anthropi,0.5567296985214949
Leuconostoc_lactis,0.54669034141839912
Rothia_mucilaginosa,0.54250976908852688
Sarcina_ventriculi,0.53436957916032557
Gemella_haemolysans,0.51682945760300536
Eggerthella_lenta,0.50581005336996876
Atopobium_vaginae,0.49030468799723098
Solobacterium_moorei,0.4858449948879966
Alloprevotella_rava,0.45303028493331204
Helicobacter_ganmani,0.41600700412884606
Bacteroides_massiliensis,0.40327861841557994
Streptococcus_gallolyticus,0.39616543522264291
Lactococcus_plantarum,0.39229278625622704
Bacteroides_fragilis,0.38375963474735925
Escherichia_fergusonii,0.37595481032253392
Adlercreutzia_equolifaciens,0.36709477858906597
Pseudomonas_lundensis,0.33159700165715233
Ruminococcus_lactaris,0.33154538900895381
Parasutterella_excrementihominis,0.32087836554376231
Butyricimonas_virosa,0.31672137472670631
Roseburia_inulinivorans,0.30934385415204968
Slackia_equolifaciens,0.26105422594939376
Campylobacter_concisus,0.24883426696790312
Bacteroides_plebeius,0.23643758653023109
Mogibacterium_timidum,0.22804897038422217
Brucella_inopinata,0.22318707824605755
Dorea_longicatena,0.14466536088650747
Tyzzerella_nexilis,0.10855705522214272
Coraliomargarita_akajimensis_DSM_45221,0.031767909176553373
Clostridium_chartatabidum,0.0068739001179827144
Gordonibacter_pamelaeae,-0.10240639468028961
Alistipes_onderdonkii,-0.1131527532349423
Bifidobacterium_dentium,-0.12907765784596811
Enhydrobacter_aerosaccus,-0.20824863076563679
Clostridium_disporicum,-0.21834145243142511
Sneathia_sanguinegens,-0.22240795934111396
Pseudomonas_arsenicoxydans,-0.22774496115692533
Clostridium_perfringens,-0.24555628315220546
Alistipes_finegoldii,-0.25011413948611627
Lactobacillus_bobalius,-0.27834479943778601
Akkermansia_muciniphila,-0.30254764334470974
Terrisporobacter_glycolicus,-0.34197456661146586
Pseudomonas_stutzeri,-0.39074003819884462
Lactococcus_lactis,-0.39629956742213407
Clostridium_leptum,-0.43534205415800104
Veillonella_atypica,-0.43739086911180686
Phascolarctobacterium_faecium,-0.44914374168809967
Shuttleworthia_satelles,-0.45492173339831093
Megasphaera_micronuciformis,-0.46265572749823985
Aeromonas_hydrophila,-0.49761527896521662
Slackia_piriformis,-0.50037431804432453
Ruminococcus_bromii,-0.51018071824030231
Catenibacterium_mitsuokai,-0.51049688528608683
Streptococcus_constellatus,-0.51648439551035363
Anaerostipes_butyraticus,-0.51862736715562119
Uruburuella_suis,-0.54920691191398574
Bacillus_cereus,-0.56255945237315985
Ruminococcus_flavefaciens,-0.58610315957905035
Prevotella_stercorea,-0.63721717640268849
Sutterella_stercoricanis,-0.64136162547547193
Pseudomonas_caeni,-0.65020722062145875
Lactobacillus_plantarum,-0.65407194576789718
Bacteroides_dorei,-0.65749305682684345
Dialister_invisus,-0.65809397097798927
Howardella_ureilytica,-0.68563531999500682
Staphylococcus_aureus,-0.68878529276077649
Citrobacter_gillenii,-0.72293334173378843
Bifidobacterium_adolescentis,-0.73379707373847092
Paraprevotella_xylaniphila,-0.74056505434972253
Desulfovibrio_simplex,-0.76473542541201545
Corynebacterium_simulans,-0.80458932187921728
Allobaculum_stercoricanis,-0.80597670742096184
Collinsella_tanakaei,-0.82695739335433549
Haemophilus_parainfluenzae,-0.83420654593234089
Scardovia_wiggsiae,-0.83790158472554899
Parasutterella_secunda,-0.84341914990989064
Acinetobacter_calcoaceticus,-0.86202769934342405
Paraprevotella_clara,-0.87391440383019925
Alkaliphilus_oremlandii,-0.87555841668626699
Collinsella_intestinalis,-0.87766521415504206
Clostridium_colinum,-0.88890828310695891
Faecalibacterium_prausnitzii,-0.9083641672976307
Anaerostipes_caccae,-0.94420811187409481
Prevotella_disiens,-0.94477688197900112
Eubacterium_sulci,-0.9472236814601197
Bacteroides_nordii,-0.96398055411040662
Desulfovibrio_desulfuricans,-0.96912928649996388
Bacteroides_xylanisolvens,-0.98119904963673887
Coprococcus_catus,-0.98183968382899167
Clostridium_lactatifermentans,-0.990368492419472
Corynebacterium_durum,-1.012099735373259
Olsenella_uli,-1.0240281183853808
Treponema_porcinum,-1.0320496386165017
Lactonifactor_longoviformis,-1.03698060432674
Streptococcus_parauberis,-1.0465360155982688
Pseudomonas_cedrina,-1.0573392266735704
Paenibacillus_pasadenensis,-1.067363101196426
Petrimonas_sulfuriphila,-1.0992459802936687
Vagococcus_fluvialis,-1.1012160195162393
Stenotrophomonas_nitritireducens,-1.1083525691027296
Arcobacter_cryaerophilus,-1.1095986901031454
Clostridium_sticklandii,-1.1158534576358095
Bacteroides_coprophilus,-1.1302656196780723
Dysgonomonas_mossii,-1.1317142116677694
Selenomonas_artemidis,-1.1399792413880467
Bosea_minatitlanensis,-1.1416453005928295
Desulfovibrio_oxamicus,-1.1539618921887704
Aggregatibacter_aphrophilus,-1.1741082427837444
Mitsuokella_multacida,-1.181261264765229
Aquabacterium_parvum,-1.182074072931165
Streptococcus_agalactiae,-1.1836252045838993
Acidaminococcus_fermentans,-1.1983459060546584
Actinomyces_dentalis,-1.2009424629727714
Blautia_wexlerae,-1.2084286177729482
Pseudomonas_psychrotolerans,-1.21610498690949
Caulobacter_segnis,-1.2178322361839495
Blautia_luti,-1.2286326885859864
Staphylococcus_capitis,-1.2309228194287509
Acidobacteria_Gp6,-1.235757401274405
Odoribacter_laneus,-1.2438142878358203
Acidobacteria_Gp1,-1.245460940594475
Lactobacillus_sanfranciscensis,-1.2469071187211827
Comamonas_kerstersii,-1.2533936666695091
Campylobacter_gracilis,-1.2669086975693822
Actinomyces_odontolyticus,-1.2678638158590838
Bacteroides_coprocola,-1.2788880235049866
Streptococcus_sobrinus,-1.2897575041313818
Bacillus_circulans,-1.2911039487976057
Leuconostoc_gasicomitatum,-1.3090299324151571
Cetobacterium_somerae,-1.3115845107016664
Dongia_mobilis,-1.3173979399016376
Alkanindiges_illinoisensis,-1.3248128702109956
Desulfovibrio_piger,-1.3320023573678512
Neisseria_elongata,-1.3321256953003806
Fusobacterium_necrophorum,-1.3485357694748685
Streptococcus_mutans,-1.3494531815579096
Lactobacillus_rogosae,-1.3605399469245352
Actinomyces_cardiffensis,-1.3624807662610308
Clostridium_hiranonis,-1.3921170912365126
Porphyromonas_uenonis,-1.3976994019712159
Bacteroides_clarus,-1.3983285581972618
Lachnoanaerobaculum_umeaense,-1.4006043637430585
Acidobacteria_Gp3,-1.404898569744121
Clostridium_aldenense,-1.4056048190083699
Thauera_terpenica,-1.4086956191670885
Lactobacillus_delbrueckii,-1.4155060775066437
Ruminococcus_torques,-1.4275541800050946
Clostridium_citroniae,-1.4325044402113882
Parvimonas_micra,-1.4329200442757317
Ruminococcus_callidus,-1.435792382809095
Barnesiella_intestinihominis,-1.4458733903268084
Gemmatimonas_aurantiaca,-1.4538489472928089
Corynebacterium_argentoratense,-1.4592725388328376
Clostridium_orbiscindens,-1.4675712807170591
Sutterella_wadsworthensis,-1.4756021956372491
Pyramidobacter_piscolens,-1.4954498184866085
Clostridium_hylemonae,-1.5076479172702579
Gaiella_occulta,-1.510948267889213
Sphingopyxis_flavimaris,-1.5260148561752334
Rothia_dentocariosa,-1.5311277298408599
Burkholderia_soli,-1.5375027625632647
Roseburia_faecis,-1.539864222387372
Murdochiella_asaccharolytica,-1.5587322859289545
Parabacteroides_distasonis,-1.5609856497696908
Cronobacter_malonaticus,-1.571169935107795
Mogibacterium_neglectum,-1.5754895094619825
Bifidobacterium_pseudocatenulatum,-1.5837577300819092
Lactobacillus_mucosae,-1.587953925570039
Paenibacillus_borealis,-1.5912194290853021
Parabacteroides_merdae,-1.5960661980260273
Blautia_faecis,-1.5968029599192408
Staphylococcus_saprophyticus,-1.6261111339360053
Turicibacter_sanguinis,-1.6329416579553313
Sphingomonas_panni,-1.6427806006185861
Porphyromonas_somerae,-1.6433688312388304
Oscillibacter_valericigenes,-1.6594062443286866
Anaerococcus_octavius,-1.6745156163779455
Anaerofustis_stercorihominis,-1.6829235889585279
Campylobacter_ureolyticus,-1.6867403850088227
Eubacterium_callanderi,-1.6871061494734467
Brevibacillus_laterosporus,-1.6901880558318234
Peptoniphilus_lacrimalis,-1.6975678705128749
Clostridium_bartlettii,-1.7050326288719462
Acinetobacter_baumannii,-1.7110958252296367
Erysipelatoclostridium_ramosum,-1.732802861418107
Butyricicoccus_pullicaecorum,-1.7373390749471176
Holdemania_filiformis,-1.7428105191863041
Coprococcus_comes,-1.7489155519144337
Peptostreptococcus_anaerobius,-1.7696771320240541
Megasphaera_elsdenii,-1.7886612120868468
Lactobacillus_salivarius,-1.7968055957270701
Veillonella_dispar,-1.8022582051290656
Peptococcus_niger,-1.8199646185671812
Oxalobacter_formigenes,-1.8285937086808
Anaerococcus_murdochii,-1.8569043506895888
Atopobium_rimae,-1.8637953008962742
Pseudomonas_aeruginosa,-1.8680064956520355
Proteus_mirabilis,-1.8691247221123275
Blautia_producta,-1.8883170124756621
Parabacteroides_goldsteinii,-1.9061553333938239
Ensifer_adhaerens,-1.9062095690584779
Clostridium_paraputrificum,-1.9094871577029977
Cellulosilyticum_ruminicola,-1.9097823307212189
Alistipes_indistinctus,-1.9192314875515362
Oribacterium_sinus,-1.9542142469047779
Olsenella_profusa,-1.9567927801446894
Cloacibacillus_evryensis,-1.9638971770949387
Eggerthella_sinensis,-1.9717078185503818
Pseudobutyrivibrio_ruminis,-1.9727530322826357
Negativicoccus_succinicivorans,-1.9838144009573782
Lactobacillus_ruminis,-2.0002713332577069
Victivallis_vadensis,-2.0058915235719432
Bilophila_wadsworthia,-2.0222850875352449
Geobacillus_stearothermophilus,-2.0284429368869583
Oceanobacillus_indicireducens,-2.0290437400984871
Paracoccus_marcusii,-2.050634854695975
Clostridium_symbiosum,-2.0542722957175648
Clostridium_intestinale,-2.0594259071528835
Lactobacillus_sakei,-2.0619752132477904
Finegoldia_magna,-2.0671050993130242
Bacteroides_eggerthii,-2.0815376609269789
Coprococcus_eutactus,-2.1077184145576195
Clostridium_acetobutylicum,-2.1402964611304895
Streptococcus_australis,-2.1453476756779839
Hydrogenoanaerobacterium_saccharovorans,-2.1791574779001261
Lactobacillus_ingluviei,-2.1849129448612494
Ruminococcus_albus,-2.2115818424494207
Prevotella_timonensis,-2.2194271272405524
Clostridium_sporosphaeroides,-2.2230959332630715
Clostridium_ghonii,-2.2234715388113573
Nannocystis_exedens,-2.2288478001093872
Bacteroides_uniformis,-2.2336404721066163
Allisonella_histaminiformans,-2.2638936831113421
Acinetobacter_lwoffii,-2.271524723879994
Alistipes_shahii,-2.2718049414935884
Peptoniphilus_methioninivorax,-2.2772043324045876
Parabacteroides_johnsonii,-2.2845930660834228
Lactobacillus_acetotolerans,-2.2991065664469019
Gallicola_barnesae,-2.3005038609414408
Thauera_selenatis,-2.3095475936339196
Clostridium_viride,-2.3140736932825554
Jonquetella_anthropi,-2.3546564354162882
Barnesiella_viscericola,-2.3667735829666037
Corynebacterium_tuberculostearicum,-2.3690028423941989
Bifidobacterium_pseudolongum,-2.3788146255876201
Corynebacterium_amycolatum,-2.3815731317150886
Saccharofermentans_acetigenes,-2.3931017723091133
Varibaculum_cambriense,-2.3983397827111825
Salmonella_enterica,-2.4000147367140099
Campylobacter_jejuni,-2.4122451645920386
Anaerotruncus_colihominis,-2.423922134140954
Dialister_succinatiphilus,-2.4463022127941292
Parabacteroides_gordonii,-2.4546656568032126
Acinetobacter_johnsonii,-2.4729619988654896
Pseudoflavonifractor_capillosus,-2.4793276145269827
Dialister_pneumosintes,-2.5353906255582146
Mucispirillum_schaedleri,-2.5475397389793515
Anaerofilum_pentosovorans,-2.637246105007129
Peptoniphilus_ivorii,-2.6475016671224005
Bifidobacterium_bifidum,-2.6507863517294692
Bacteroides_ovatus,-2.6673095669370368
Clostridium_spiroforme,-2.6708109279294843
Lactobacillus_paracasei,-2.7393632206734808
Roseburia_intestinalis,-2.7428166996154992
Butyricimonas_synergistica,-2.7482026896705434
Arthrobacter_psychrochitiniphilus,-2.7765085741744988
Acidaminococcus_intestini,-2.8271910508947209
Clostridium_methylpentosum,-2.8429206301391559
Lactobacillus_animalis,-2.9053778828391912
Lactobacillus_iners,-3.020178117464102
Mobiluncus_curtisii,-3.1940552521289938
Sporobacter_termitidis,-3.2139491236715538
Peptostreptococcus_stomatis,-3.291496473692725
Bifidobacterium_animalis,-3.30365217315881
Clostridium_glycyrrhizinilyticum,-3.5420166991179083
Leuconostoc_citreum,-3.6468243914558514
Lactobacillus_gasseri,-3.8001160221791936
Blautia_obeum,-3.9479208442779377
